Invoice_ID,Unit_price,Quantity,Tax 5%,Total,Date,Time,Payment,gross_income,rating,Month,DOW,Time_range,Customer type,Gender,product_line,City ,Branch,Rating_group
271-77-8740,29.22,6,8.77,184.09,1/1/2019,11:40,Ewallet,8.77,5.0,Jan,Tue,morning,Member,Female,Sports and travel,Naypyitaw,C,Poor
497-36-0989,51.94,3,7.79,163.61,2/15/2019,15:21,Cash,7.79,7.9,Feb,Fri,afternoon,Normal,Male,Fashion accessories,Yangon,A,Average
291-59-1384,60.30,1,3.02,63.32,2/28/2019,17:38,Cash,3.02,6.0,Feb,Thu,evening,Normal,Male,Electronic accessories,Mandalay,B,Average
860-73-6466,39.47,2,3.95,82.89,3/2/2019,16:16,Credit card,3.95,5.0,Mar,Sat,evening,Member,Female,Sports and travel,Yangon,A,Poor
549-23-9016,14.87,2,1.49,31.23,2/13/2019,18:15,Credit card,1.49,8.9,Feb,Wed,evening,Member,Female,Food and beverages,Naypyitaw,C,Good
896-34-0956,21.32,1,1.07,22.39,1/26/2019,12:43,Cash,1.07,5.9,Jan,Sat,afternoon,Normal,Male,Fashion accessories,Yangon,A,Poor
804-38-3935,93.78,3,14.07,295.41,1/30/2019,11:32,Credit card,14.07,5.9,Jan,Wed,morning,Member,Male,Electronic accessories,Yangon,A,Poor
585-90-0249,73.26,1,3.66,76.92,1/27/2019,18:08,Ewallet,3.66,9.7,Jan,Sun,evening,Member,Male,Electronic accessories,Yangon,A,Good
862-29-5914,22.38,1,1.12,23.50,1/30/2019,17:08,Credit card,1.12,8.6,Jan,Wed,evening,Normal,Female,Sports and travel,Naypyitaw,C,Good
845-94-6841,72.88,9,32.80,688.72,1/8/2019,19:38,Cash,32.80,4.0,Jan,Tue,evening,Member,Female,Food and beverages,Naypyitaw,C,Poor
125-45-2293,99.10,6,29.73,624.33,1/19/2019,13:11,Cash,29.73,4.2,Jan,Sat,afternoon,Normal,Female,Fashion accessories,Yangon,A,Poor
843-73-4724,74.10,1,3.71,77.81,1/25/2019,11:05,Cash,3.71,9.2,Jan,Fri,morning,Normal,Male,Fashion accessories,Yangon,A,Good
409-33-9708,98.48,2,9.85,206.81,2/19/2019,10:12,Ewallet,9.85,9.2,Feb,Tue,morning,Normal,Female,Fashion accessories,Yangon,A,Good
658-66-3967,53.19,7,18.62,390.95,1/14/2019,15:42,Ewallet,18.62,5.0,Jan,Mon,afternoon,Normal,Male,Health and beauty,Naypyitaw,C,Poor
866-70-2814,52.79,10,26.40,554.30,2/25/2019,11:58,Ewallet,26.40,10.0,Feb,Mon,morning,Normal,Female,Electronic accessories,Mandalay,B,Good
160-22-2687,95.95,5,23.99,503.74,1/23/2019,14:21,Ewallet,23.99,8.8,Jan,Wed,afternoon,Member,Female,Health and beauty,Yangon,A,Good
895-03-6665,36.51,9,16.43,345.02,2/16/2019,10:52,Cash,16.43,4.2,Feb,Sat,morning,Normal,Female,Fashion accessories,Mandalay,B,Poor
770-42-8960,21.12,8,8.45,177.41,1/1/2019,19:31,Cash,8.45,6.3,Jan,Tue,evening,Normal,Male,Food and beverages,Mandalay,B,Average
748-45-2862,28.31,4,5.66,118.90,3/7/2019,18:35,Cash,5.66,8.2,Mar,Thu,evening,Member,Female,Home and lifestyle,Yangon,A,Good
234-36-2483,57.59,6,17.28,362.82,2/15/2019,13:51,Cash,17.28,5.1,Feb,Fri,afternoon,Normal,Male,Health and beauty,Mandalay,B,Poor
316-66-3011,47.63,9,21.43,450.10,1/23/2019,12:35,Cash,21.43,5.0,Jan,Wed,afternoon,Member,Female,Food and beverages,Yangon,A,Poor
848-95-6252,86.27,1,4.31,90.58,2/20/2019,13:24,Ewallet,4.31,7.0,Feb,Wed,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Average
840-76-5966,12.76,2,1.28,26.80,1/8/2019,18:06,Ewallet,1.28,7.8,Jan,Tue,evening,Member,Male,Sports and travel,Yangon,A,Average
152-03-4217,11.28,9,5.08,106.60,3/17/2019,11:55,Credit card,5.08,4.3,Mar,Sun,morning,Normal,Female,Home and lifestyle,Mandalay,B,Poor
533-66-5566,51.07,7,17.87,375.36,1/12/2019,11:42,Cash,17.87,7.0,Jan,Sat,morning,Normal,Female,Home and lifestyle,Mandalay,B,Average
124-31-1458,79.59,3,11.94,250.71,1/8/2019,14:30,Cash,11.94,6.6,Jan,Tue,afternoon,Member,Female,Electronic accessories,Yangon,A,Average
176-78-1170,33.81,3,5.07,106.50,1/26/2019,15:11,Ewallet,5.07,7.3,Jan,Sat,afternoon,Member,Male,Health and beauty,Naypyitaw,C,Average
361-59-0574,90.53,8,36.21,760.45,3/15/2019,14:48,Credit card,36.21,6.5,Mar,Fri,afternoon,Member,Male,Sports and travel,Mandalay,B,Average
101-81-4070,62.82,2,6.28,131.92,1/17/2019,12:36,Ewallet,6.28,4.9,Jan,Thu,afternoon,Member,Female,Health and beauty,Naypyitaw,C,Poor
631-34-1880,24.31,3,3.65,76.58,1/8/2019,19:09,Credit card,3.65,4.3,Jan,Tue,evening,Member,Male,Food and beverages,Naypyitaw,C,Poor
852-82-2749,64.59,4,12.92,271.28,1/6/2019,13:35,Ewallet,12.92,9.3,Jan,Sun,afternoon,Normal,Male,Sports and travel,Yangon,A,Good
873-14-6353,24.82,7,8.69,182.43,2/16/2019,10:33,Credit card,8.69,7.1,Feb,Sat,morning,Member,Male,Food and beverages,Yangon,A,Average
584-66-4073,56.50,1,2.83,59.33,3/13/2019,15:45,Ewallet,2.83,9.6,Mar,Wed,afternoon,Normal,Male,Fashion accessories,Naypyitaw,C,Good
544-55-9589,21.43,10,10.72,225.02,1/28/2019,11:51,Cash,10.72,6.2,Jan,Mon,morning,Member,Female,Electronic accessories,Mandalay,B,Average
166-19-2553,89.06,6,26.72,561.08,1/18/2019,17:26,Cash,26.72,9.9,Jan,Fri,evening,Member,Male,Sports and travel,Yangon,A,Good
737-88-5876,23.29,4,4.66,97.82,3/19/2019,11:52,Credit card,4.66,5.9,Mar,Tue,morning,Member,Male,Home and lifestyle,Yangon,A,Poor
154-87-7367,65.26,8,26.10,548.18,3/15/2019,14:04,Ewallet,26.10,6.3,Mar,Fri,afternoon,Normal,Male,Home and lifestyle,Naypyitaw,C,Average
885-56-0389,52.35,1,2.62,54.97,2/12/2019,17:49,Cash,2.62,4.0,Feb,Tue,evening,Member,Male,Fashion accessories,Naypyitaw,C,Poor
608-05-3804,39.75,1,1.99,41.74,2/25/2019,20:19,Cash,1.99,6.1,Feb,Mon,evening,Member,Male,Electronic accessories,Mandalay,B,Average
448-61-3783,90.02,8,36.01,756.17,3/21/2019,16:08,Credit card,36.01,4.5,Mar,Thu,evening,Normal,Female,Electronic accessories,Yangon,A,Poor
761-49-0439,12.10,8,4.84,101.64,1/19/2019,10:17,Ewallet,4.84,8.6,Jan,Sat,morning,Member,Female,Electronic accessories,Mandalay,B,Good
490-95-0021,33.21,10,16.61,348.71,1/8/2019,14:25,Ewallet,16.61,6.0,Jan,Tue,afternoon,Member,Female,Food and beverages,Mandalay,B,Average
115-38-7388,10.18,8,4.07,85.51,3/30/2019,12:51,Credit card,4.07,9.5,Mar,Sat,afternoon,Member,Female,Fashion accessories,Naypyitaw,C,Good
311-13-6971,31.99,10,16.00,335.90,2/20/2019,15:18,Credit card,16.00,9.9,Feb,Wed,afternoon,Member,Male,Sports and travel,Mandalay,B,Good
291-55-6563,34.42,6,10.33,216.85,3/30/2019,12:45,Ewallet,10.33,7.5,Mar,Sat,afternoon,Member,Female,Home and lifestyle,Yangon,A,Average
548-48-3156,83.34,2,8.33,175.01,3/19/2019,13:37,Cash,8.33,7.6,Mar,Tue,afternoon,Member,Female,Food and beverages,Yangon,A,Average
460-93-5834,45.58,7,15.95,335.01,1/13/2019,10:03,Cash,15.95,5.0,Jan,Sun,morning,Normal,Male,Sports and travel,Yangon,A,Poor
325-89-4209,87.90,1,4.40,92.30,2/5/2019,19:42,Ewallet,4.40,6.7,Feb,Tue,evening,Member,Male,Food and beverages,Yangon,A,Average
884-80-6021,73.47,10,36.74,771.44,3/23/2019,13:14,Ewallet,36.74,9.5,Mar,Sat,afternoon,Member,Female,Electronic accessories,Yangon,A,Good
137-74-8729,12.19,8,4.88,102.40,3/13/2019,12:47,Ewallet,4.88,6.8,Mar,Wed,afternoon,Normal,Female,Fashion accessories,Naypyitaw,C,Average
880-46-5796,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,38.46,5.6,Mar,Sun,evening,Member,Male,Sports and travel,Yangon,A,Poor
389-70-2397,83.66,5,20.92,439.22,2/21/2019,10:26,Cash,20.92,7.2,Feb,Thu,morning,Normal,Female,Health and beauty,Naypyitaw,C,Average
114-35-5271,57.91,8,23.16,486.44,2/7/2019,15:06,Cash,23.16,8.1,Feb,Thu,afternoon,Normal,Female,Electronic accessories,Mandalay,B,Good
607-76-6216,92.49,5,23.12,485.57,3/2/2019,16:35,Credit card,23.12,8.6,Mar,Sat,evening,Member,Female,Fashion accessories,Naypyitaw,C,Good
715-20-1673,28.38,5,7.10,149.00,3/6/2019,20:57,Cash,7.10,9.4,Mar,Wed,evening,Normal,Male,Electronic accessories,Mandalay,B,Good
811-35-1094,50.45,6,15.14,317.84,2/6/2019,15:16,Credit card,15.14,8.9,Feb,Wed,afternoon,Member,Male,Electronic accessories,Mandalay,B,Good
699-88-1972,99.16,8,39.66,832.94,1/28/2019,17:47,Credit card,39.66,4.2,Jan,Mon,evening,Normal,Male,Health and beauty,Mandalay,B,Poor
781-84-8059,60.74,7,21.26,446.44,1/18/2019,16:23,Ewallet,21.26,5.0,Jan,Fri,evening,Normal,Male,Fashion accessories,Naypyitaw,C,Poor
409-49-6995,47.27,6,14.18,297.80,2/5/2019,10:17,Cash,14.18,8.8,Feb,Tue,morning,Member,Female,Food and beverages,Naypyitaw,C,Good
725-54-0677,85.60,7,29.96,629.16,3/2/2019,13:50,Cash,29.96,5.3,Mar,Sat,afternoon,Member,Male,Health and beauty,Naypyitaw,C,Poor
146-09-5432,35.04,9,15.77,331.13,2/9/2019,19:17,Ewallet,15.77,4.6,Feb,Sat,evening,Member,Male,Food and beverages,Yangon,A,Poor
377-79-7592,44.84,9,20.18,423.74,1/14/2019,14:00,Credit card,20.18,7.5,Jan,Mon,afternoon,Member,Female,Electronic accessories,Naypyitaw,C,Average
509-10-0516,45.97,4,9.19,193.07,2/9/2019,12:02,Ewallet,9.19,5.1,Feb,Sat,afternoon,Normal,Male,Home and lifestyle,Mandalay,B,Poor
595-94-9924,27.73,5,6.93,145.58,3/26/2019,20:21,Credit card,6.93,4.2,Mar,Tue,evening,Member,Female,Health and beauty,Yangon,A,Poor
865-41-9075,11.53,7,4.04,84.75,1/28/2019,17:35,Cash,4.04,8.1,Jan,Mon,evening,Normal,Male,Food and beverages,Yangon,A,Good
545-07-8534,58.32,2,5.83,122.47,2/14/2019,12:42,Ewallet,5.83,6.0,Feb,Thu,afternoon,Normal,Female,Health and beauty,Naypyitaw,C,Average
118-62-1812,78.38,4,15.68,329.20,3/24/2019,17:56,Cash,15.68,7.9,Mar,Sun,evening,Member,Female,Home and lifestyle,Naypyitaw,C,Average
450-42-3339,84.61,10,42.31,888.41,2/9/2019,18:58,Credit card,42.31,8.8,Feb,Sat,evening,Normal,Male,Health and beauty,Naypyitaw,C,Good
851-98-3555,82.88,5,20.72,435.12,3/24/2019,14:08,Credit card,20.72,6.6,Mar,Sun,afternoon,Normal,Female,Health and beauty,Mandalay,B,Average
186-71-5196,79.54,2,7.95,167.03,3/27/2019,16:30,Ewallet,7.95,6.2,Mar,Wed,evening,Member,Female,Food and beverages,Yangon,A,Average
624-01-8356,49.01,10,24.51,514.61,1/27/2019,10:44,Credit card,24.51,4.2,Jan,Sun,morning,Normal,Female,Home and lifestyle,Mandalay,B,Poor
313-66-9943,29.15,3,4.37,91.82,3/27/2019,20:29,Credit card,4.37,7.3,Mar,Wed,evening,Member,Female,Food and beverages,Mandalay,B,Average
151-27-8496,56.13,4,11.23,235.75,1/19/2019,11:43,Ewallet,11.23,8.6,Jan,Sat,morning,Normal,Female,Electronic accessories,Naypyitaw,C,Good
453-33-6436,93.12,8,37.25,782.21,2/7/2019,10:09,Cash,37.25,6.8,Feb,Thu,morning,Normal,Female,Home and lifestyle,Yangon,A,Average
522-57-8364,51.34,8,20.54,431.26,1/31/2019,10:00,Ewallet,20.54,7.6,Jan,Thu,morning,Member,Male,Fashion accessories,Yangon,A,Average
459-45-2396,99.60,3,14.94,313.74,2/25/2019,18:45,Cash,14.94,5.8,Feb,Mon,evening,Member,Female,Food and beverages,Yangon,A,Poor
717-96-4189,35.49,6,10.65,223.59,2/2/2019,12:40,Cash,10.65,4.1,Feb,Sat,afternoon,Normal,Female,Electronic accessories,Naypyitaw,C,Poor
722-13-2115,42.85,1,2.14,44.99,3/14/2019,15:36,Credit card,2.14,9.3,Mar,Thu,afternoon,Member,Male,Sports and travel,Naypyitaw,C,Good
749-81-8133,94.67,4,18.93,397.61,3/11/2019,12:04,Cash,18.93,6.8,Mar,Mon,afternoon,Normal,Female,Fashion accessories,Yangon,A,Average
777-67-2495,68.97,3,10.35,217.26,2/22/2019,11:26,Ewallet,10.35,8.7,Feb,Fri,morning,Normal,Male,Home and lifestyle,Mandalay,B,Good
636-98-3364,26.26,3,3.94,82.72,3/2/2019,12:36,Ewallet,3.94,6.3,Mar,Sat,afternoon,Member,Female,Electronic accessories,Mandalay,B,Average
246-55-6923,35.79,9,16.11,338.22,3/10/2019,15:06,Credit card,16.11,5.1,Mar,Sun,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Poor
181-82-6255,16.37,6,4.91,103.13,2/8/2019,10:58,Cash,4.91,7.0,Feb,Fri,morning,Normal,Female,Home and lifestyle,Mandalay,B,Average
838-02-1821,12.73,2,1.27,26.73,2/22/2019,12:10,Credit card,1.27,5.2,Feb,Fri,afternoon,Member,Female,Home and lifestyle,Naypyitaw,C,Poor
887-42-0517,83.14,7,29.10,611.08,1/10/2019,10:31,Credit card,29.10,6.6,Jan,Thu,morning,Normal,Female,Sports and travel,Naypyitaw,C,Average
457-12-0244,35.22,6,10.57,221.89,3/14/2019,13:49,Ewallet,10.57,6.5,Mar,Thu,afternoon,Member,Female,Sports and travel,Naypyitaw,C,Average
226-34-0034,13.78,4,2.76,57.88,1/10/2019,11:10,Ewallet,2.76,9.0,Jan,Thu,morning,Normal,Female,Electronic accessories,Mandalay,B,Good
321-49-7382,88.31,1,4.42,92.73,2/15/2019,17:38,Credit card,4.42,5.2,Feb,Fri,evening,Member,Male,Sports and travel,Mandalay,B,Poor
397-25-8725,39.62,9,17.83,374.41,1/13/2019,17:54,Credit card,17.83,6.8,Jan,Sun,evening,Member,Female,Health and beauty,Yangon,A,Average
431-66-2305,88.25,9,39.71,833.96,2/15/2019,20:51,Credit card,39.71,7.6,Feb,Fri,evening,Normal,Female,Electronic accessories,Mandalay,B,Average
825-94-5922,25.31,2,2.53,53.15,3/2/2019,19:26,Ewallet,2.53,7.2,Mar,Sat,evening,Normal,Male,Sports and travel,Mandalay,B,Average
641-62-7288,99.92,6,29.98,629.50,3/24/2019,13:33,Ewallet,29.98,7.1,Mar,Sun,afternoon,Normal,Male,Home and lifestyle,Mandalay,B,Average
756-93-1854,83.35,2,8.34,175.04,2/2/2019,14:05,Credit card,8.34,9.5,Feb,Sat,afternoon,Member,Female,Fashion accessories,Naypyitaw,C,Good
243-55-8457,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,37.22,5.1,Feb,Wed,morning,Normal,Female,Food and beverages,Yangon,A,Poor
458-10-8612,64.08,7,22.43,470.99,1/20/2019,12:27,Ewallet,22.43,7.6,Jan,Sun,afternoon,Normal,Male,Health and beauty,Naypyitaw,C,Average
501-61-1753,63.15,6,18.95,397.85,1/3/2019,20:24,Ewallet,18.95,9.8,Jan,Thu,evening,Normal,Female,Home and lifestyle,Mandalay,B,Good
235-06-8510,85.72,3,12.86,270.02,1/24/2019,20:59,Ewallet,12.86,5.1,Jan,Thu,evening,Member,Male,Home and lifestyle,Naypyitaw,C,Poor
433-08-7822,78.89,7,27.61,579.84,1/5/2019,19:48,Ewallet,27.61,7.5,Jan,Sat,evening,Normal,Female,Health and beauty,Naypyitaw,C,Average
361-85-2571,89.48,5,22.37,469.77,3/30/2019,10:18,Cash,22.37,7.4,Mar,Sat,morning,Normal,Female,Sports and travel,Yangon,A,Average
131-70-8179,92.09,3,13.81,290.08,2/17/2019,16:27,Cash,13.81,4.2,Feb,Sun,evening,Member,Female,Health and beauty,Yangon,A,Poor
500-02-2261,57.29,6,17.19,360.93,3/21/2019,17:04,Ewallet,17.19,5.9,Mar,Thu,evening,Normal,Female,Food and beverages,Naypyitaw,C,Poor
720-72-2436,66.52,4,13.30,279.38,3/2/2019,18:14,Ewallet,13.30,6.9,Mar,Sat,evening,Normal,Male,Food and beverages,Yangon,A,Average
702-83-5291,99.82,9,44.92,943.30,3/27/2019,10:43,Cash,44.92,6.6,Mar,Wed,morning,Member,Male,Fashion accessories,Naypyitaw,C,Average
809-69-9497,45.68,10,22.84,479.64,1/19/2019,19:30,Ewallet,22.84,5.7,Jan,Sat,evening,Normal,Female,Home and lifestyle,Yangon,A,Poor
449-16-6770,50.79,5,12.70,266.65,2/19/2019,14:53,Credit card,12.70,5.3,Feb,Tue,afternoon,Normal,Male,Health and beauty,Yangon,A,Poor
333-23-2632,10.08,7,3.53,74.09,3/28/2019,20:14,Cash,3.53,4.2,Mar,Thu,evening,Member,Male,Health and beauty,Yangon,A,Poor
489-82-1237,93.88,7,32.86,690.02,1/5/2019,11:51,Credit card,32.86,7.3,Jan,Sat,morning,Normal,Female,Electronic accessories,Yangon,A,Average
859-97-6048,84.25,2,8.43,176.93,3/26/2019,14:13,Credit card,8.43,5.3,Mar,Tue,afternoon,Member,Male,Electronic accessories,Naypyitaw,C,Poor
676-10-2200,53.78,1,2.69,56.47,2/3/2019,20:13,Ewallet,2.69,4.7,Feb,Sun,evening,Member,Male,Fashion accessories,Mandalay,B,Poor
373-88-1424,35.81,5,8.95,188.00,2/6/2019,18:44,Ewallet,8.95,7.9,Feb,Wed,evening,Member,Male,Home and lifestyle,Naypyitaw,C,Average
365-16-4334,26.43,8,10.57,222.01,2/24/2019,14:26,Ewallet,10.57,8.9,Feb,Sun,afternoon,Normal,Female,Food and beverages,Mandalay,B,Good
503-21-4385,39.91,3,5.99,125.72,2/21/2019,12:40,Ewallet,5.99,9.3,Feb,Thu,afternoon,Member,Male,Health and beauty,Mandalay,B,Good
305-89-2768,21.90,3,3.29,68.99,1/9/2019,18:43,Ewallet,3.29,4.7,Jan,Wed,evening,Member,Female,Home and lifestyle,Mandalay,B,Poor
574-80-1489,62.85,4,12.57,263.97,2/25/2019,13:22,Ewallet,12.57,8.7,Feb,Mon,afternoon,Member,Female,Food and beverages,Mandalay,B,Good
784-08-0310,21.04,4,4.21,88.37,1/13/2019,13:58,Cash,4.21,7.6,Jan,Sun,afternoon,Member,Female,Food and beverages,Naypyitaw,C,Average
200-40-6154,65.91,6,19.77,415.23,2/9/2019,11:45,Cash,19.77,5.7,Feb,Sat,morning,Member,Male,Home and lifestyle,Mandalay,B,Poor
846-10-0341,42.57,7,14.90,312.89,1/6/2019,11:51,Cash,14.90,6.8,Jan,Sun,morning,Normal,Female,Fashion accessories,Yangon,A,Average
577-34-7579,50.49,9,22.72,477.13,1/10/2019,17:16,Cash,22.72,5.4,Jan,Thu,evening,Member,Male,Food and beverages,Naypyitaw,C,Poor
430-02-3888,46.02,6,13.81,289.93,2/7/2019,15:55,Cash,13.81,7.1,Feb,Thu,afternoon,Normal,Male,Electronic accessories,Mandalay,B,Average
867-47-1948,15.80,10,7.90,165.90,1/9/2019,12:07,Cash,7.90,7.8,Jan,Wed,afternoon,Normal,Female,Home and lifestyle,Naypyitaw,C,Average
384-59-6655,98.66,9,44.40,932.34,2/19/2019,15:07,Cash,44.40,8.4,Feb,Tue,afternoon,Member,Female,Food and beverages,Yangon,A,Good
256-58-3609,91.98,1,4.60,96.58,3/18/2019,15:29,Cash,4.60,9.8,Mar,Mon,afternoon,Member,Male,Fashion accessories,Naypyitaw,C,Good
324-92-3863,20.89,2,2.09,43.87,2/5/2019,18:45,Cash,2.09,9.8,Feb,Tue,evening,Member,Male,Electronic accessories,Yangon,A,Good
593-08-5916,15.50,1,0.78,16.28,3/19/2019,15:23,Credit card,0.78,7.4,Mar,Tue,afternoon,Normal,Female,Fashion accessories,Yangon,A,Average
364-34-2972,96.82,3,14.52,304.98,3/30/2019,20:37,Cash,14.52,6.7,Mar,Sat,evening,Member,Male,Electronic accessories,Naypyitaw,C,Average
794-42-3736,33.33,2,3.33,69.99,1/26/2019,14:41,Credit card,3.33,6.4,Jan,Sat,afternoon,Normal,Male,Food and beverages,Mandalay,B,Average
172-42-8274,38.27,2,3.83,80.37,3/2/2019,18:18,Credit card,3.83,5.8,Mar,Sat,evening,Normal,Female,Electronic accessories,Mandalay,B,Poor
558-60-5016,33.30,9,14.99,314.69,3/4/2019,15:27,Ewallet,14.99,7.2,Mar,Mon,afternoon,Normal,Female,Home and lifestyle,Yangon,A,Average
195-06-0432,81.01,3,12.15,255.18,1/13/2019,12:55,Credit card,12.15,9.3,Jan,Sun,afternoon,Member,Male,Home and lifestyle,Yangon,A,Good
605-03-2706,15.80,3,2.37,49.77,3/25/2019,18:02,Cash,2.37,9.5,Mar,Mon,evening,Normal,Female,Health and beauty,Yangon,A,Good
214-30-2776,34.49,5,8.62,181.07,3/11/2019,19:44,Credit card,8.62,9.0,Mar,Mon,evening,Member,Female,Electronic accessories,Mandalay,B,Good
746-04-1077,84.63,10,42.32,888.62,1/1/2019,11:36,Credit card,42.32,9.0,Jan,Tue,morning,Member,Female,Food and beverages,Mandalay,B,Good
448-34-8700,36.91,7,12.92,271.29,2/10/2019,13:51,Ewallet,12.92,6.7,Feb,Sun,afternoon,Member,Male,Home and lifestyle,Mandalay,B,Average
452-04-8808,87.08,7,30.48,640.04,1/26/2019,15:17,Cash,30.48,5.5,Jan,Sat,afternoon,Normal,Male,Electronic accessories,Mandalay,B,Poor
531-56-4728,80.08,3,12.01,252.25,2/11/2019,15:29,Cash,12.01,5.4,Feb,Mon,afternoon,Normal,Male,Home and lifestyle,Yangon,A,Poor
744-82-9138,86.13,2,8.61,180.87,2/7/2019,17:59,Cash,8.61,8.2,Feb,Thu,evening,Normal,Male,Fashion accessories,Naypyitaw,C,Good
883-69-1285,49.92,2,4.99,104.83,3/6/2019,11:55,Credit card,4.99,7.0,Mar,Wed,morning,Member,Male,Fashion accessories,Mandalay,B,Average
221-25-5073,74.66,4,14.93,313.57,3/4/2019,10:39,Cash,14.93,8.5,Mar,Mon,morning,Normal,Female,Food and beverages,Yangon,A,Good
518-71-6847,26.60,6,7.98,167.58,2/26/2019,15:10,Ewallet,7.98,4.9,Feb,Tue,afternoon,Member,Male,Food and beverages,Mandalay,B,Poor
156-20-0370,25.45,1,1.27,26.72,3/10/2019,18:10,Credit card,1.27,5.1,Mar,Sun,evening,Normal,Female,Electronic accessories,Mandalay,B,Poor
151-33-7434,67.77,1,3.39,71.16,2/4/2019,20:43,Credit card,3.39,6.5,Feb,Mon,evening,Normal,Female,Food and beverages,Mandalay,B,Average
728-47-9078,59.59,4,11.92,250.28,1/19/2019,12:46,Cash,11.92,9.8,Jan,Sat,afternoon,Member,Male,Food and beverages,Naypyitaw,C,Good
809-46-1866,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,11.63,8.4,Jan,Wed,evening,Normal,Male,Health and beauty,Yangon,A,Good
139-32-4183,97.48,9,43.87,921.19,3/14/2019,14:19,Ewallet,43.87,7.4,Mar,Thu,afternoon,Member,Female,Sports and travel,Yangon,A,Average
148-41-7930,99.96,7,34.99,734.71,1/23/2019,10:33,Cash,34.99,6.1,Jan,Wed,morning,Normal,Male,Health and beauty,Naypyitaw,C,Average
189-40-5216,96.37,7,33.73,708.32,1/9/2019,11:40,Cash,33.73,6.0,Jan,Wed,morning,Normal,Male,Electronic accessories,Naypyitaw,C,Average
374-38-5555,63.71,5,15.93,334.48,2/7/2019,19:30,Ewallet,15.93,8.5,Feb,Thu,evening,Normal,Female,Fashion accessories,Mandalay,B,Good
764-44-8999,14.76,2,1.48,31.00,2/18/2019,14:42,Ewallet,1.48,4.3,Feb,Mon,afternoon,Normal,Female,Health and beauty,Mandalay,B,Poor
552-44-5977,62.00,8,24.80,520.80,1/3/2019,19:08,Credit card,24.80,6.2,Jan,Thu,evening,Member,Male,Health and beauty,Mandalay,B,Average
267-62-7380,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,41.17,4.3,Mar,Fri,evening,Member,Male,Electronic accessories,Naypyitaw,C,Poor
430-53-4718,75.37,8,30.15,633.11,1/28/2019,15:46,Credit card,30.15,8.4,Jan,Mon,afternoon,Member,Male,Health and beauty,Mandalay,B,Good
886-18-2897,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,14.14,4.5,Mar,Fri,evening,Normal,Female,Food and beverages,Yangon,A,Poor
602-16-6955,76.60,10,38.30,804.30,1/24/2019,18:10,Ewallet,38.30,6.0,Jan,Thu,evening,Normal,Female,Sports and travel,Mandalay,B,Average
745-74-0715,58.03,2,5.80,121.86,3/10/2019,20:46,Ewallet,5.80,8.8,Mar,Sun,evening,Normal,Male,Electronic accessories,Yangon,A,Good
690-01-6631,17.49,10,8.75,183.65,2/22/2019,18:35,Ewallet,8.75,6.6,Feb,Fri,evening,Normal,Male,Fashion accessories,Mandalay,B,Average
652-49-6720,60.95,1,3.05,64.00,2/18/2019,11:40,Ewallet,3.05,5.9,Feb,Mon,morning,Member,Female,Electronic accessories,Naypyitaw,C,Poor
233-67-5758,40.35,1,2.02,42.37,1/29/2019,13:46,Ewallet,2.02,6.2,Jan,Tue,afternoon,Normal,Male,Health and beauty,Naypyitaw,C,Average
303-96-2227,97.38,10,48.69,"1,022.49",3/2/2019,17:16,Ewallet,48.69,4.4,Mar,Sat,evening,Normal,Female,Home and lifestyle,Mandalay,B,Poor
727-02-1313,31.84,1,1.59,33.43,2/9/2019,13:22,Cash,1.59,7.7,Feb,Sat,afternoon,Member,Male,Food and beverages,Yangon,A,Average
347-56-2442,65.82,1,3.29,69.11,2/22/2019,15:33,Cash,3.29,4.1,Feb,Fri,afternoon,Normal,Male,Home and lifestyle,Yangon,A,Poor
849-09-3807,88.34,7,30.92,649.30,2/18/2019,13:28,Cash,30.92,6.6,Feb,Mon,afternoon,Member,Female,Fashion accessories,Yangon,A,Average
,,,,"322,966.75",,,,,,,,,,,,,,
